Column1	Column2
She is attractive.	H„n on vieh„tt„v„.
She is her friend.	H„n on h„nen yst„v„ns„.
She is his friend.	H„n on h„nen yst„v„ns„.
She likes oranges.	H„n pit„„ appelsiineista.
She likes to read.	H„n pit„„ lukemisesta.
She looked lonely.	H„n n„ytti yksin„iselt„.
She loves to fish.	H„n rakastaa kalastamista.
She made him rich.	H„n teki h„nest„ rikkaan.
She married young.	H„n meni naimisiin nuorena.
She may be French.	H„n saattaa olla ranskalainen.
She must be angry.	H„nen t„ytyy olla vihainen.
She sells flowers.	H„n myy kukkia.
She smiled at him.	H„n hymyili pojalle.
She was depressed.	H„n oli masentunut.
She went shopping.	H„n meni ostoksille.
She went shopping.	H„n l„hti ostoksille.
She went that way.	H„n meni tuota tiet„.
She went with him.	H„n meni h„nen kanssaan.
She wept bitterly.	H„n itki katkerasti.
She's a professor.	H„n on professori.
She's a professor.	H„n on luennoitsija.
She's a professor.	H„n on lehtori.
She's a woman now.	H„n on nyt nainen.
She's fashionable.	H„n on muodikas.
She's in the bath.	H„n on kylvyss„.
She's my daughter.	H„n on minun tytt„reni.
She's my daughter.	H„n on tytt„reni.
She's stark naked.	H„n on ilkoisen alasti.
She's stark naked.	H„n on t„ysin alasti.
She's unconscious.	H„n on tajuton.
Should I help you?	Autaisinko sinua?
Sign here, please.	Allekirjoita t„h„n, ole hyv„.
Sign here, please.	Allekirjoituksenne, olkaa hyv„.
Silence is golden.	Hiljaisuus on kultaa.
Silk is expensive.	Silkki on kallista.
Sing me a lullaby.	Laula minulle tuutulaulu.
Solve the problem.	Ratkaise ongelma.
Solve the problem.	Ratkaise se ongelma.
Solve the problem.	Ratkaiskaa ongelma.
Solve the problem.	Ratkaiskaa se ongelma.
Somebody answered.	Joku vastasi.
Someone must lead.	Jonkun t„ytyy ottaa johto.
Something bit Tom.	Jokin puri Tomia.
Something came up.	Jotakin tuli esiin.
Sorry, I was busy.	Anteeksi, olin varattu.
Sorry, I was busy.	Anteeksi, minulla oli kiire.
Speak more slowly.	Puhukaa hitaammin.
Speak more slowly.	Puhu hitaammin.
Spiders spin webs.	H„m„h„kit kutovat verkkoja.
Stay away from it.	Pysy erossa siit„.
Stay away from me.	Pysy kaukana minusta.
Stay away from us.	Pysy erossa meist„.
Stay close to Tom.	Pysyttele Tomin l„hell„.
Stay here with me.	J„„ t„nne kanssani.
Stay here with me.	J„„ t„nne minun kanssani.
Stay here with us.	J„„k„„ t„nne luoksemme.
Stay here with us.	J„„ t„nne luoksemme.
Stay here with us.	Pysy t„„ll„ luonamme.
Stay here with us.	Pysyk„„ t„„ll„ luonamme.
Stay here with us.	Pysy t„„ll„ kanssamme.
Stay here with us.	Pysyk„„ t„„ll„ kanssamme.
Stay here with us.	J„„ t„nne kanssamme.
Stay here with us.	J„„k„„ t„nne kanssamme.
Stay in the house.	Pysy sis„ll„.
Stay in the house.	Pysyk„„ sis„ll„.
Stay in this room.	Pysy t„ss„ huoneessa.
Stay in your cars.	Pysyk„„ autoissanne.
Stay in your lane.	Huolehdi sin„ omista asioistasi!
Stay in your lane.	Pid„ sin„ vaan huoli omista asioistasi!
Stay in your lane.	Pid„ kuule huolta ihan vaan omista asioistasi!
Stay in your lane.	Pid„ sin„ huolta omista asioistasi.
Stay in your lane.	Pysy omalla kaistallasi.
Stay in your room.	Pysy huoneessasi.
Stay out of sight.	Pysy poissa n„kyvist„.
Stay with Tom now.	Pysy Tomin luona nyt.
Stay with me here.	J„„ minun kanssani t„nne.
Stay with me, Tom.	J„„ luokseni, Tom.
Stay with me, Tom.	Pysy luonani, Tom.
Stay with us, Tom.	Pysy luonamme, Tom.
Stay with us, Tom.	J„„ luoksemme, Tom.
Stealing is wrong.	Varastaminen on v„„rin.
Stop badgering me.	Lakkaa kiusaamasta minua.
Stop badgering me.	Lopeta minun ahdistelemiseni.
Stop being stupid.	Žl„ ole tyhm„.
Stop interrupting.	Lakkaa keskeytt„m„st„.
Stop interrupting.	Lopeta keskeytt„minen.
Stop interrupting.	Žl„ keskeyt„ minua koko ajan.
Stop looking down.	Lakkaa katsomasta alas.
Stop looking down.	Lopeta alas katsominen.
Stop telling lies.	Žl„ valehtele.
Stop telling lies.	Lopeta valehteleminen.
Stop telling lies.	Lakkaa valehtelemasta.
Strange, isn't it?	Onpa kummaa, eik”?
Take no prisoners.	Žlk„„ ottako vankeja.
Take off your tie.	Ota solmiosi pois.
Take off your tie.	Riisu kravattisi.
Take the medicine.	Ota l„„ke.
Tell me about Tom.	Kerro minulle Tomista.
Tell me the truth.	Sano minulle totuus.
Tell me the truth.	Kerro minulle totuus.
Termites eat wood.	Termiitit sy”v„t puuta.
Thanks for asking.	Kiitos kysym„st„.
Thanks for coming.	Kiitos kun tulit!
Thanks for coming.	Kiitos kun tulitte!
That book is easy.	Se kirja on yksinkertainen.
That book is easy.	Se kirja on helppo.
That boy is smart.	Tuo poika on fiksu.
That boy is smart.	Tuo poika on „lyk„s.
That house is big.	Tuo talo on suuri.
That is her house.	Tuo on h„nen talonsa.
That is his house.	Tuo on h„nen talonsa.
That knot's loose.	T„m„ solmu on l”ys„.
That looks stupid.	Tuo n„ytt„„ tyhm„lt„.
That movie stinks!	Toi leffa on ihan syv„lt„!
That movie stinks!	Toi leffa on sielt„ ja syv„lt„!
That movie stinks!	Toi leffa on ihan paska!
That sounds great.	Sep„ kuulostaa hyv„lt„.
That sounds scary.	Tuo kuulostaa pelottavalta.
That wall is cold.	Tuo sein„ on kylm„.
That was an order.	Se oli k„sky.
That was an order.	Se oli m„„r„ys.
That was too easy.	Tuo oli liian helppoa.
That wasn't a lie.	Se ei ollut vale.
That wasn't funny.	Se ei ollut hauskaa.
That won't happen.	Sit„ ei tule tapahtumaan.
That won't happen.	Niin ei tapahdu.
That'll never fly.	Tuo ei kyll„ tule onnistumaan.
That's a big step.	Se on iso askel.
That's a bus stop.	Tuo on bussipys„kki.
That's a bus stop.	Tuo on linja-autopys„kki.
That's a fir tree.	Tuo on pihta.
That's a good one.	Tuo oli hyv„.
That's a low blow.	Se on isku vy”n alle.
That's a surprise.	Se on yll„tys.
That's all I know.	Siin„ kaikki mit„ tied„n.
That's all I know.	Siin„ on kaikki mit„ tied„n.
That's all we saw.	Se on kaikki mit„ n„imme.
That's all we saw.	Siin„ kaikki mit„ n„imme.
That's disturbing.	Se on h„iritsev„„.
That's not my car.	Tuo ei ole minun autoni.
That's not my car.	Se ei ole minun autoni.
That's why I lied.	Siksi valehtelin.
That's why I lied.	Siksi min„ valehtelin.
The bath is ready.	Kylpy on valmiina.
The book is white.	Kirja on valkoinen.
The box was empty.	Laatikko oli tyhj„.
The break is over.	Tauko on ohi.
The bus is coming.	Linja-auto tulee.
The bus is coming.	Se linja-auto tulee.
The bus is coming.	Bussi tulee.
The bus is coming.	Se bussi tulee.
The bus is coming.	Linja-auto on tulossa.
The bus is coming.	Se linja-auto on tulossa.
The bus is coming.	Bussi on tulossa.
The bus is coming.	Se bussi on tulossa.
The bus is coming.	Nysse tulee.
The cat is eating.	Kissa sy”.
The cat is eating.	Se kissa sy”.
The cat is eating.	Kissa on sy”m„ss„.
The cat is eating.	Se kissa on sy”m„ss„.
The check, please.	Lasku, kiitos.
The check, please.	Saisinko laskun.
The clock is fast.	Kello on edell„.
The clock is fast.	Se kello on edell„.
The clock stopped.	Kello pys„htyi.
The dog was dying.	Se koira oli kuolemaisillaan.
The dog went away.	Koira l„hti pois.
The donkey brayed.	Aasi hirnui.
The door's locked.	Ovi on lukossa.
The door's locked.	Se ovi on lukossa.
The door's locked.	Ovi on lukittu.
The door's locked.	Se ovi on lukittu.
The earth rotates.	Maa py”rii.
The exam was easy.	Koe oli helppo.
The fight is over.	Taistelu on ohi.
The fire went out.	Tuli sammui.
The fork is dirty.	Haarukka on likainen.
The girls giggled.	Tyt”t kikattivat.
The knife is dull.	Veitsi on tyls„.
The lovers kissed.	Rakastavaiset suutelivat.
The man ate bread.	Mies s”i leip„„.
The match is over.	Matsi on loppu.
The meat is tough.	Liha on sitke„„.
The mood is tense.	Tunnelma on j„nnittynyt.
The party is over.	Juhlat loppuvat.
The party is over.	Juhla loppuu.
The party is over.	Juhlat ovat ohi.
The party is over.	Juhla on ohi.
The plane crashed.	Kone t”rm„si maahan.
The price is high.	Hinta on korkea.
The price is high.	Hinta on kova.
The rain's let up.	Sade on hellitt„nyt.
The room was dark.	Huoneessa oli pime„„.
The roses are red.	Ruusut ovat punaisia.
The soup is thick.	T„m„ keitto on paksua.
The store is open.	Kauppa on auki.
The street is wet.	Katu on m„rk„.
The sun is a star.	Aurinko on t„hti.
The sun is rising.	Aurinko nousee.
The switch is off.	Nappula on pois p„„lt„.
The test was easy.	Koe oli helppo.
The war continued.	Sota jatkui.
The water is cold.	Vesi on kylm„„.
The water is pure.	Vesi on puhdasta.
The world is sick.	Maailma on sairas.
The worst is over.	Pahin on ohi.
There was a fight.	Syntyi tappelu.
There's a problem.	On yksi ongelma.
These are genuine.	N„m„ ovat aitoja.
These are my boys.	N„m„ ovat minun poikiani.
They agreed to it.	He suostuivat siihen.
They all knew Tom.	He kaikki tunsivat Tomin.
They all knew you.	He kaikki tiesiv„t sinut.
They all knew you.	He kaikki tunsivat sinut.
They already knew.	He tiesiv„t jo.
They are teachers.	He ovat opettajia.
They aren't happy.	He eiv„t ole onnellisia.
They both blushed.	Molemmat punastuivat.
They both laughed.	Molemmat nauroivat.
They didn't do it.	He eiv„t tehneet sit„.
They didn't speak.	He eiv„t puhuneet.
They hunted foxes.	He mets„stiv„t kettuja.
They like to sing.	He pit„v„t laulamisesta.
They look healthy.	He n„ytt„v„t terveilt„.
They look like us.	He n„ytt„v„t meilt„.
They look like us.	He muistuttavat meit„.
They may be wrong.	He saattavat olla v„„r„ss„.
They pay Tom well.	He maksavat Tomille hyvin.
They played games.	He pelasivat pelej„.
They spoke French.	He puhuivat ranskaa.
They tortured Tom.	He kiduttivat Tomia.
They travel a lot.	He matkustavat paljon.
They want it back.	He haluavat sen takaisin.
They wanted proof.	He halusivat todisteita.
They were cousins.	He olivat serkuksia.
They will survive.	He selviytyv„t.
They will survive.	He j„„v„t henkiin.
They're Canadians.	He ovat kanadalaisia.
They're both dead.	He ovat molemmat kuolleet.
They're both dead.	He molemmat ovat kuolleita.
They're criminals.	He ovat rikollisia.
They're in Boston.	He ovat Bostonissa.
They're in danger.	He ovat vaarassa.
They're nice guys.	He ovat mukavia tyyppej„.
They're not happy.	He eiv„t ole onnellisia.
They're not ready.	He eiv„t ole valmiina.
They're not there.	He eiv„t ole siell„.
They're secretive.	He ovat salamyhk„isi„.
They're separated.	Heid„t on erotettu toisistaan.
They're the enemy.	He ovat vihollinen.
They're very good.	Ne ovat tosi hyvi„.
They're very poor.	He ovat todella k”yhi„.
This almost works.	T„m„ melkein toimii.
This bed is heavy.	T„m„ s„nky on painava.
This book is hers.	T„m„ kirja on h„nen.
This book will do.	T„m„ kirja kelpaa.
This box is light.	T„m„ laatikko on kevyt.
This cake is good.	T„m„ kakku on hyv„„.
This cat is Tom's.	T„m„ kissa on Tomin.
This doesn't burn.	T„m„ ei polta.
This doesn't burn.	T„m„ ei pala.
This dog is white.	T„m„ koira on valkoinen.
This dog is yours.	T„m„ koira on sinun.
This guy is great.	T„„ tyyppi on ihan paras.
This hat is Tom's.	T„m„ hattu on Tomin.
This is Tom's car.	T„m„ on Tomin auto.
This is Tom's cat.	T„m„ on Tomin kissa.
This is Tom's dog.	T„m„ on Tomin koira.
This is a coconut.	T„m„ on kookosp„hkin„.
This is a miracle.	T„m„ on ihme.
This is a mistake.	T„m„ on virhe.
This is all on me.	Kaikki menee minun laskuuni.
This is an adverb.	T„m„ on adverbi.
This is brand new.	T„m„ on upouusi.
This is delicious.	T„m„ on herkullista.
This is delicious.	T„m„ on todella hyv„„.
This is difficult.	T„m„ on vaikeaa.
This is difficult.	T„m„ on vaikeata.
This is her house.	T„m„ on h„nen talonsa.
This is his fault.	T„m„ on h„nen vikansa.
This is his house.	T„m„ on h„nen talonsa.
This is how it is.	Niin se on.
This is incorrect.	T„m„ ei ole oikein.
This is incorrect.	T„m„ ei pid„ paikkaansa.
This is incorrect.	T„m„ on v„„rin.
This is justified.	T„m„ on sisennetty.
This is justified.	N„in on oikein tehd„.
This is my camera.	T„m„ on minun kamerani.
This is my choice.	Valitsen t„m„n.
This is my cousin.	T„m„ on serkkuni.
This is my friend.	T„ss„ on yst„v„ni.
This is my school.	T„m„ on minun kouluni.
This is our fault.	T„m„ on meid„n vikamme.
This is our house.	T„m„ on meid„n kotimme.
This is our house.	T„m„ on meid„n talomme.
This is pointless.	T„m„ on tarkoituksetonta.
This is so stupid.	T„m„ on niin tyhm„„.
This is temporary.	T„m„ on v„liaikaista.
This is too small.	T„m„ on liian pieni.
This is wonderful.	T„m„ on ihmeellist„.
This is your book.	T„m„ on sinun kirjasi.
This isn't French.	T„m„ ei ole ranskaa.
This isn't a joke.	T„m„ ei ole vitsi.
This isn't enough.	T„m„ ei ole tarpeeksi.
This isn't silver.	T„m„ ei ole hopeaa.
This may help you.	T„m„ saattaa auttaa sinua.
This must be done.	T„m„ on teht„v„.
This one is Tom's.	T„m„ on Tomin.
This seems stupid.	T„m„ vaikuttaa tyhm„lt„.
Those are too big.	Ne ovat liian suuria.
Those are too big.	Nuo ovat liian isoja.
Tighten the screw.	Kirist„ ruuvia.
Today is Thursday.	T„n„„n on torstai.
Tom admitted that.	Tomi my”nsi sen.
Tom arrived first.	Tomi saapui ensimm„isen„.
Tom ate an orange.	Tomi s”i appelsiinin.
Tom became afraid.	Tomi pel„styi.
Tom became uneasy.	Tomi vaivaantui.
Tom began to move.	Tomi alkoi liikkumaan.
Tom began to move.	Tomi alkoi liikkua.
Tom began to move.	Tomi alkoi siirtym„„n.
Tom began to move.	Tomi alkoi siirty„.
Tom began to move.	Tomi alkoi muuttaa.
Tom began to move.	Tomi alkoi muuttamaan.
Tom began to move.	Tomi aloitti muuttamisen.
Tom began to move.	Tomi aloitti siirtymisen.
Tom began to move.	Tomi aloitti liikkumisen.
Tom broke his hip.	Tomi mursi lonkkansa.
Tom bugs everyone.	Tom „rsytt„„ kaikkia.
Tom can handle it.	Tomi kyll„ kest„„ sen.
Tom can handle it.	Tomi kest„„ sen.
Tom can stay here.	Tom voi j„„d„ t„nne.
Tom can swim fast.	Tom osaa uida nopeasti.
Tom can swim well.	Tom osaa uida hyvin.
Tom can swim well.	Tom on hyv„ uimari.
Tom can't do that.	Tom ei osaa tehd„ sit„.
Tom can't do that.	Tom ei voi tehd„ sit„.
Tom can't do that.	Tom ei saa tehd„ sit„.
Tom can't see you.	Tom ei voi tavata sinua.
Tom can't stop us.	Tom ei voi pys„ytt„„ meit„.
Tom can't whistle.	Tomi ei osaa vihelt„„.
Tom chickened out.	Tomi j„nisti.
Tom chose to stay.	Tom p„„tti j„„d„.
Tom considered it.	Tom harkitsi sit„.
Tom could hurt me.	Tom saattaisi satuttaa minua.
Tom couldn't help.	Tom ei voinut auttaa.
Tom couldn't talk.	Tom ei pystynyt puhumaan.
Tom demanded more.	Tomi vaati lis„„.
Tom despised Mary.	Tom halveksi Marya.
Tom despises Mary.	Tom halveksuu Maria.
Tom despises Mary.	Tom halveksii Maria.
Tom didn't resist.	Tom ei vastustellut.
Tom didn't see it.	Tom ei n„hnyt sit„.
Tom died suddenly.	Tomi kuoli yht„kki„.
Tom divorced Mary.	Tom erosi Marysta.
Tom divorced Mary.	Tom otti eron Marysta.
Tom doesn't agree.	Tom on eri mielt„.
Tom doesn't drink.	Tom ei juo.
Tom doesn't smoke.	Tomi ei polta.
Tom drinks coffee.	Tomi juo kahvia.
Tom drives a taxi.	Tomi ajaa taksia.
Tom drove the car.	Tom ajoi autoa.
Tom dyed his hair.	Tom v„rj„si hiuksensa.
Tom dyes his hair.	Tom v„rj„„ hiuksensa.
Tom dyes his hair.	Tom v„rj„„ tukkansa.
Tom fired his gun.	Tomi ampui aseellaan.
Tom gave a speech.	Tom piti puheen.
Tom gave me a hug.	Tomi halasi minua.
Tom gave me a pen.	Tom antoi minulle kyn„n.
Tom gladly agreed.	Tom my”ntyi ilomielin.
Tom got depressed.	Tom masentui.
Tom had breakfast.	Tom s”i aamiaista.
Tom had breakfast.	Tom s”i aamupalaa.
Tom has a big dog.	Tomilla on iso koira.
Tom has a hot tub.	Tomilla on poreallas.
Tom has a new car.	Tomilla on uusi auto.
Tom has a new job.	Tomilla on uusi ty”paikka.
Tom has allergies.	Tomilla on allergioita.
Tom has an iPhone.	Tomilla on iPhone.
Tom has arthritis.	Tomilla on niveltulehdus.
Tom has been here.	Tom oli t„„ll„.
Tom has big hands.	Tomilla on isot k„det.
Tom has big hands.	Tomin k„det ovat isot.
Tom has blue eyes.	Tomilla on siniset silm„t.
Tom has blue eyes.	Tomin silm„t ovat siniset.
Tom has cold feet.	Tomi on ihan hermona.
Tom has done this.	Tom on tehnyt t„m„n.
Tom has done well.	Tom on p„rj„nnyt hyvin.
Tom has gone away.	Tomi on mennyt pois.
Tom has gone home.	Tom on mennyt kotiin.
Tom has good ears.	Tomilla on tarkat korvat.
Tom has good eyes.	Tomilla on hyv„t silm„t.
Tom has long legs.	Tomilla on pitk„t jalat.
Tom has long legs.	Tomilla on pitk„t s„„ret.
Tom has moved out.	Tomi on muuttanut pois.
Tom hated himself.	Tomi vihasi itse„„n.
Tom hated himself.	Tomi inhosi itse„„n.
Tom hates carrots.	Tom vihaa porkkanoita.
Tom hates dancing.	Tomi vihaa tanssimista.
Tom hates himself.	Tom vihaa itse„„n.
Tom hates spiders.	Tom vihaa h„m„h„kkej„.
Tom is Mary's son.	Tom on Marin poika.
Tom is a Canadian.	Tomi on kanadalainen.
Tom is a bachelor.	Tom on poikamies.
Tom is a bad cook.	Tom on huono kokki.
Tom is a bookworm.	Tom on lukutoukka.
Tom is a braggart.	Tomi on kerskailija.
Tom is a castaway.	Tom on hylki”.
Tom is a comedian.	Tomi on koomikko.
Tom is a drunkard.	Tomi on juoppo.
Tom is a fugitive.	Tom on pakolainen.
Tom is a gardener.	Tomi on puutarhuri.
Tom is a good boy.	Tomi on hyv„ poika.
Tom is a good guy.	Tomi on hyv„ tyyppi.
Tom is a good guy.	Tomi on hyv„ j„tk„.
Tom is a good man.	Tomi on hyv„ mies.
Tom is a minister.	Tom on pastori.
Tom is a minister.	Tomi on pappi.
Tom is a minister.	Tomi on ministeri.
Tom is a nice guy.	Tomi on mukava kaveri.
Tom is a real man.	Tuomas on uros.
